Time,Load (kW)
2018-08-27 19:00:00,1277131.506
2018-08-27 20:00:00,1226725.41
2018-08-27 21:00:00,1187454.02
2018-08-27 22:00:00,1146626.176
2018-08-27 23:00:00,1115936.998
2018-08-28 00:00:00,1090244.95
2018-08-28 01:00:00,1064856.486
2018-08-28 02:00:00,1046060.292
2018-08-28 03:00:00,1034027.186
2018-08-28 04:00:00,1027543.158
2018-08-28 05:00:00,1043849.1
2018-08-28 06:00:00,1073495.252
2018-08-28 07:00:00,1144034.314
2018-08-28 08:00:00,1265568.868
2018-08-28 09:00:00,1365606.212
2018-08-28 10:00:00,1420026.52
2018-08-28 11:00:00,1429065.658
2018-08-28 12:00:00,1417829.442
2018-08-28 13:00:00,1401047.318
2018-08-28 14:00:00,1410129.428
2018-08-28 15:00:00,1408584.326
2018-08-28 16:00:00,1399354.508
2018-08-28 17:00:00,1368394.336
2018-08-28 18:00:00,1318533.958
2018-08-28 19:00:00,1274621.588
2018-08-28 20:00:00,1227432.098
2018-08-28 21:00:00,1190947.08
2018-08-28 22:00:00,1152148.076
2018-08-28 23:00:00,1123379.028
2018-08-29 00:00:00,1092873.762
2018-08-29 01:00:00,1065368.278
2018-08-29 02:00:00,1048844.878
2018-08-29 03:00:00,1037416.566
2018-08-29 04:00:00,1034877.126
2018-08-29 05:00:00,1047811.178
2018-08-29 06:00:00,1078018.112
2018-08-29 07:00:00,1141578.23
2018-08-29 08:00:00,1266229.974
2018-08-29 09:00:00,1360152.206
2018-08-29 10:00:00,1405642.27
2018-08-29 11:00:00,1413688.858
2018-08-29 12:00:00,1409401.33
2018-08-29 13:00:00,1394691.036
2018-08-29 14:00:00,1397644.786
2018-08-29 15:00:00,1398413.386
2018-08-29 16:00:00,1388155.96
2018-08-29 17:00:00,1356587.094
2018-08-29 18:00:00,1311636.11
2018-08-29 19:00:00,1266265.22
2018-08-29 20:00:00,1216317.532
2018-08-29 21:00:00,1179756.99
2018-08-29 22:00:00,1144872.576
2018-08-29 23:00:00,1114646.592
2018-08-30 00:00:00,1089516.034
2018-08-30 01:00:00,1066041.082
2018-08-30 02:00:00,1048379.798
2018-08-30 03:00:00,1035808.232
2018-08-30 04:00:00,1028953.31
2018-08-30 05:00:00,1035017.768
2018-08-30 06:00:00,1036333.418
2018-08-30 07:00:00,1039105.938
2018-08-30 08:00:00,1069287.06
2018-08-30 09:00:00,1092782.826
2018-08-30 10:00:00,1113879.796
2018-08-30 11:00:00,1122381.634
2018-08-30 12:00:00,1125125.066
2018-08-30 13:00:00,1113142.02
2018-08-30 14:00:00,1113963.908
2018-08-30 15:00:00,1112627.644
2018-08-30 16:00:00,1117437.998
2018-08-30 17:00:00,1117978.532
2018-08-30 18:00:00,1124945.626
2018-08-30 19:00:00,1132456.646
2018-08-30 20:00:00,1117579.062
2018-08-30 21:00:00,1110489.496
2018-08-30 22:00:00,1094536.648
2018-08-30 23:00:00,1075934.768
2018-08-31 00:00:00,1056412.33
2018-08-31 01:00:00,1031058.534
2018-08-31 02:00:00,1017012.102
2018-08-31 03:00:00,1014723.4
2018-08-31 04:00:00,1009567.048
2018-08-31 05:00:00,1013638.558
2018-08-31 06:00:00,1045675.646
2018-08-31 07:00:00,1125553.334
2018-08-31 08:00:00,1242348.048
2018-08-31 09:00:00,1334650.442
2018-08-31 10:00:00,1380438.918
2018-08-31 11:00:00,1388692.572
2018-08-31 12:00:00,1383014.164
2018-08-31 13:00:00,1366822.098
2018-08-31 14:00:00,1357003.582
2018-08-31 15:00:00,1369642.846
2018-08-31 16:00:00,1361497.986
2018-08-31 17:00:00,1333519.01
2018-08-31 18:00:00,1297726.52
2018-08-31 19:00:00,1257009.822
2018-08-31 20:00:00,1209671.084
2018-08-31 21:00:00,1177842.474
2018-08-31 22:00:00,1146208.874
2018-08-31 23:00:00,1115021.758
2018-09-01 00:00:00,1092412.834
2018-09-01 01:00:00,1065694.91
2018-09-01 02:00:00,1049907.38
2018-09-01 03:00:00,1038261.156
2018-09-01 04:00:00,1032482.192
2018-09-01 05:00:00,1041737.072
2018-09-01 06:00:00,1051739.434
2018-09-01 07:00:00,1088589.484
2018-09-01 08:00:00,1158833.638
2018-09-01 09:00:00,1242026.826
2018-09-01 10:00:00,1289347.388
2018-09-01 11:00:00,1307880.922
2018-09-01 12:00:00,1297804.542
2018-09-01 13:00:00,1279518.266
2018-09-01 14:00:00,1284075.492
2018-09-01 15:00:00,1282482.986
2018-09-01 16:00:00,1268624.842
2018-09-01 17:00:00,1238525.46
2018-09-01 18:00:00,1224771.594
2018-09-01 19:00:00,1205749.884
2018-09-01 20:00:00,1180053.894
2018-09-01 21:00:00,1158696.82
2018-09-01 22:00:00,1128175.702
2018-09-01 23:00:00,1107062.422
2018-09-02 00:00:00,1087376.498
2018-09-02 01:00:00,1063536.44
2018-09-02 02:00:00,1042659.708
2018-09-02 03:00:00,1032236.1
2018-09-02 04:00:00,1027507.112
2018-09-02 05:00:00,1027639.15
2018-09-02 06:00:00,1027830.338
2018-09-02 07:00:00,1033263.926
2018-09-02 08:00:00,1065936.646
2018-09-02 09:00:00,1094422.972
2018-09-02 10:00:00,1124898.068
2018-09-02 11:00:00,1143357.042
2018-09-02 12:00:00,1137717.596
2018-09-02 13:00:00,1122428.99
2018-09-02 14:00:00,1115322.322
2018-09-02 15:00:00,1114070.22
2018-09-02 16:00:00,1111711.214
2018-09-02 17:00:00,1110588.542
2018-09-02 18:00:00,1121691.906
2018-09-02 19:00:00,1132968.102
2018-09-02 20:00:00,1122418.89
2018-09-02 21:00:00,1114594.662
2018-09-02 22:00:00,1099037.222
2018-09-02 23:00:00,1083323.856
2018-09-03 00:00:00,1060793.178
2018-09-03 01:00:00,1042358.894
2018-09-03 02:00:00,1025370.082
2018-09-03 03:00:00,1020261.118
2018-09-03 04:00:00,1017339.39
2018-09-03 05:00:00,1026078.812
2018-09-03 06:00:00,1058730.994
2018-09-03 07:00:00,1125961.402
2018-09-03 08:00:00,1249869.374
2018-09-03 09:00:00,1353548.954
2018-09-03 10:00:00,1403738.28
2018-09-03 11:00:00,1417579.202
2018-09-03 12:00:00,1405010.88
2018-09-03 13:00:00,1393155.436
2018-09-03 14:00:00,1400352.978
2018-09-03 15:00:00,1390915.774
2018-09-03 16:00:00,1376809.724
2018-09-03 17:00:00,1351075.14
2018-09-03 18:00:00,1301914.902
2018-09-03 19:00:00,1259430.37
2018-09-03 20:00:00,1205749.018
2018-09-03 21:00:00,1172362.918
2018-09-03 22:00:00,1134223.37
2018-09-03 23:00:00,1099583.716
2018-09-04 00:00:00,1072716.2
2018-09-04 01:00:00,1049520.012
2018-09-04 02:00:00,1034893.66
2018-09-04 03:00:00,1023612.17
2018-09-04 04:00:00,1019156.644
2018-09-04 05:00:00,1034616.008
2018-09-04 06:00:00,1067856.728
2018-09-04 07:00:00,1135332.152
2018-09-04 08:00:00,1259962.31
2018-09-04 09:00:00,1363065.634
2018-09-04 10:00:00,1414428.292
2018-09-04 11:00:00,1426692.266
2018-09-04 12:00:00,1424347.172
2018-09-04 13:00:00,1410006.346
2018-09-04 14:00:00,1416529.49
2018-09-04 15:00:00,1416292.18
2018-09-04 16:00:00,1404737.348
2018-09-04 17:00:00,1377255.164
2018-09-04 18:00:00,1333894.424
2018-09-04 19:00:00,1290409.51
2018-09-04 20:00:00,1233615.56
2018-09-04 21:00:00,1190517.152
2018-09-04 22:00:00,1151314.432
2018-09-04 23:00:00,1118315.708
2018-09-05 00:00:00,1088931.002
2018-09-05 01:00:00,1068389.716
2018-09-05 02:00:00,1051285.604
2018-09-05 03:00:00,1043644.098
2018-09-05 04:00:00,1038684.148
2018-09-05 05:00:00,1053217.762
2018-09-05 06:00:00,1074906.244
2018-09-05 07:00:00,1141213.28
2018-09-05 08:00:00,1255362.68
2018-09-05 09:00:00,1347674.606
2018-09-05 10:00:00,1398095.848
2018-09-05 11:00:00,1407610.834
2018-09-05 12:00:00,1410028.078
2018-09-05 13:00:00,1394946.626
2018-09-05 14:00:00,1395073.544
2018-09-05 15:00:00,1394213.95
2018-09-05 16:00:00,1376728.516
2018-09-05 17:00:00,1352086.586
2018-09-05 18:00:00,1314820.624
2018-09-05 19:00:00,1273696.534
2018-09-05 20:00:00,1219325.062
2018-09-05 21:00:00,1184463.162
2018-09-05 22:00:00,1147625.592
2018-09-05 23:00:00,1115522.144
2018-09-06 00:00:00,1087352.728
2018-09-06 01:00:00,1069025.384
2018-09-06 02:00:00,1050068.856
2018-09-06 03:00:00,1037275.692
2018-09-06 04:00:00,1033786.122
2018-09-06 05:00:00,1045560.376
2018-09-06 06:00:00,1070125.57
2018-09-06 07:00:00,1127430.314
2018-09-06 08:00:00,1232407.638
2018-09-06 09:00:00,1329560.366
2018-09-06 10:00:00,1376767.042
2018-09-06 11:00:00,1391263.414
2018-09-06 12:00:00,1401845.988
2018-09-06 13:00:00,1394042.606
2018-09-06 14:00:00,1401257.828
2018-09-06 15:00:00,1383021.693
2018-09-06 16:00:00,1383272.348
2018-09-06 17:00:00,1362509.088
2018-09-06 18:00:00,1322850.442
2018-09-06 19:00:00,1276540.908
2018-09-06 20:00:00,1221844.466
2018-09-06 21:00:00,1188733.518
2018-09-06 22:00:00,1153090.606
2018-09-06 23:00:00,1127615.052
2018-09-07 00:00:00,1099928.414
2018-09-07 01:00:00,1074201.036
2018-09-07 02:00:00,1055739.918
2018-09-07 03:00:00,1042906.556
2018-09-07 04:00:00,1041693.918
2018-09-07 05:00:00,1052723.428
2018-09-07 06:00:00,1082309.942
2018-09-07 07:00:00,1144465.624
2018-09-07 08:00:00,1274195.05
2018-09-07 09:00:00,1377359.102
2018-09-07 10:00:00,1430051.538
2018-09-07 11:00:00,1446555.25
2018-09-07 12:00:00,1445276.656
2018-09-07 13:00:00,1432769.88
2018-09-07 14:00:00,1451931.528
2018-09-07 15:00:00,1449371.054
2018-09-07 16:00:00,1432657.716
2018-09-07 17:00:00,1393870.708
2018-09-07 18:00:00,1347550.068
2018-09-07 19:00:00,1302463.158
2018-09-07 20:00:00,1246049.056
2018-09-07 21:00:00,1207275.68
2018-09-07 22:00:00,1168586.082
2018-09-07 23:00:00,1140402.84
2018-09-08 00:00:00,1114845.906
2018-09-08 01:00:00,1085207.844
2018-09-08 02:00:00,1065983.2
2018-09-08 03:00:00,1054083.562
2018-09-08 04:00:00,1047053.52
2018-09-08 05:00:00,1055028.454
2018-09-08 06:00:00,1066025.28
2018-09-08 07:00:00,1094769.136
2018-09-08 08:00:00,1162860.432
2018-09-08 09:00:00,1242998.482
2018-09-08 10:00:00,1298384.118
2018-09-08 11:00:00,1316300.488
2018-09-08 12:00:00,1318079.944
2018-09-08 13:00:00,1303746.856
2018-09-08 14:00:00,1305637.712
2018-09-08 15:00:00,1293226.924
2018-09-08 16:00:00,1277198.362
2018-09-08 17:00:00,1254449.192
2018-09-08 18:00:00,1243011.912
2018-09-08 19:00:00,1221422.04
2018-09-08 20:00:00,1193965.334
2018-09-08 21:00:00,1170784.504
2018-09-08 22:00:00,1145444.472
2018-09-08 23:00:00,1119831.92
2018-09-09 00:00:00,1099862.538
2018-09-09 01:00:00,1073072.17
2018-09-09 02:00:00,1051385.96
2018-09-09 03:00:00,1038755.628
2018-09-09 04:00:00,1032520.84
2018-09-09 05:00:00,1035298.778
2018-09-09 06:00:00,1029608.95
2018-09-09 07:00:00,1026348.424
2018-09-09 08:00:00,1055367.702
2018-09-09 09:00:00,1085370.244
2018-09-09 10:00:00,1109990.022
2018-09-09 11:00:00,1124608.972
2018-09-09 12:00:00,1119155.994
2018-09-09 13:00:00,1109172.79
2018-09-09 14:00:00,1106429.156
2018-09-09 15:00:00,1103675.58
2018-09-09 16:00:00,1092869.058
2018-09-09 17:00:00,1084808.43
2018-09-09 18:00:00,1094842.002
2018-09-09 19:00:00,1105074.372
2018-09-09 20:00:00,1095648.322
2018-09-09 21:00:00,1091427.75
2018-09-09 22:00:00,1082056.746
2018-09-09 23:00:00,1071438.266
2018-09-10 00:00:00,1056528.004
2018-09-10 01:00:00,1038196.112
2018-09-10 02:00:00,1023210.042
2018-09-10 03:00:00,1013830.614
2018-09-10 04:00:00,1011599.82
2018-09-10 05:00:00,1018753.718
2018-09-10 06:00:00,1055470.51
2018-09-10 07:00:00,1135816.56
2018-09-10 08:00:00,1266833.464
2018-09-10 09:00:00,1374742.248
2018-09-10 10:00:00,1430085.376
2018-09-10 11:00:00,1442364.012
2018-09-10 12:00:00,1437291.938
2018-09-10 13:00:00,1426651.864
2018-09-10 14:00:00,1438390.778
2018-09-10 15:00:00,1437347.8
2018-09-10 16:00:00,1430158.02
2018-09-10 17:00:00,1396889.692
2018-09-10 18:00:00,1345659.26
2018-09-10 19:00:00,1298789.514
2018-09-10 20:00:00,1235555.486
2018-09-10 21:00:00,1197148.048
2018-09-10 22:00:00,1161262.592
2018-09-10 23:00:00,1130068.064
2018-09-11 00:00:00,1101381.498
2018-09-11 01:00:00,1074054.154
2018-09-11 02:00:00,1051127.45
2018-09-11 03:00:00,1039454.31
2018-09-11 04:00:00,1032157.708
2018-09-11 05:00:00,1046774.984
2018-09-11 06:00:00,1072534.92
2018-09-11 07:00:00,1143307.346
2018-09-11 08:00:00,1272783.642
2018-09-11 09:00:00,1378486.762
2018-09-11 10:00:00,1430641.746
2018-09-11 11:00:00,1440148.606
2018-09-11 12:00:00,1429083.842
2018-09-11 13:00:00,1420481.83
2018-09-11 14:00:00,1426850.854
2018-09-11 15:00:00,1415678.902
2018-09-11 16:00:00,1401764.194
2018-09-11 17:00:00,1374580.704
2018-09-11 18:00:00,1326848.604
2018-09-11 19:00:00,1278154.236
2018-09-11 20:00:00,1224913.546
2018-09-11 21:00:00,1180634.658
2018-09-11 22:00:00,1150022.442
2018-09-11 23:00:00,1118299.924
2018-09-12 00:00:00,1093188.298
2018-09-12 01:00:00,1068872.178
2018-09-12 02:00:00,1043060.28
2018-09-12 03:00:00,1029006.38
2018-09-12 04:00:00,1028100.018
2018-09-12 05:00:00,1043805.328
2018-09-12 06:00:00,1074424.666
2018-09-12 07:00:00,1139590.11
2018-09-12 08:00:00,1267708.948
2018-09-12 09:00:00,1372348.326
2018-09-12 10:00:00,1424906.762
2018-09-12 11:00:00,1441740.962
2018-09-12 12:00:00,1438932.148
2018-09-12 13:00:00,1425399.882
2018-09-12 14:00:00,1448543.626
2018-09-12 15:00:00,1451519.548
2018-09-12 16:00:00,1443734.748
2018-09-12 17:00:00,1411718.778
2018-09-12 18:00:00,1359725.296
2018-09-12 19:00:00,1317661.812
2018-09-12 20:00:00,1257943.37
2018-09-12 21:00:00,1212069.626
2018-09-12 22:00:00,1175460.958
2018-09-12 23:00:00,1141083.782
2018-09-13 00:00:00,1111898.748
2018-09-13 01:00:00,1081843.17
2018-09-13 02:00:00,1062480.328
2018-09-13 03:00:00,1045293.088
2018-09-13 04:00:00,1039658.5
2018-09-13 05:00:00,1055749.124
2018-09-13 06:00:00,1090340.44
2018-09-13 07:00:00,1165018.706
2018-09-13 08:00:00,1299741.33
2018-09-13 09:00:00,1404180.238
2018-09-13 10:00:00,1458573.7
2018-09-13 11:00:00,1467756.018
2018-09-13 12:00:00,1479470.446
2018-09-13 13:00:00,1479323.94
2018-09-13 14:00:00,1494668.2
2018-09-13 15:00:00,1496554.004
2018-09-13 16:00:00,1483693.602
2018-09-13 17:00:00,1448135.144
2018-09-13 18:00:00,1397717.154
2018-09-13 19:00:00,1322706.484
2018-09-13 20:00:00,1255429.074
2018-09-13 21:00:00,1207862.142
2018-09-13 22:00:00,1173843.774
2018-09-13 23:00:00,1145759.88
2018-09-14 00:00:00,1116828.662
2018-09-14 01:00:00,1086115.464
2018-09-14 02:00:00,1064702.698
2018-09-14 03:00:00,1051688.326
2018-09-14 04:00:00,1046834.18
2018-09-14 05:00:00,1063823.728
2018-09-14 06:00:00,1097899.746
2018-09-14 07:00:00,1168201.31
2018-09-14 08:00:00,1296350.632
2018-09-14 09:00:00,1414639.808
2018-09-14 10:00:00,1476787.64
2018-09-14 11:00:00,1493130.128
2018-09-14 12:00:00,1493248.416
2018-09-14 13:00:00,1483300.192
2018-09-14 14:00:00,1494997.29
2018-09-14 15:00:00,1487850.022
2018-09-14 16:00:00,1471462.626
2018-09-14 17:00:00,1432910.098
2018-09-14 18:00:00,1378074.264
2018-09-14 19:00:00,1318707.816
2018-09-14 20:00:00,1248609.69
2018-09-14 21:00:00,1200990.238
2018-09-14 22:00:00,1163917.426
2018-09-14 23:00:00,1137065.208
2018-09-15 00:00:00,1111951.848
2018-09-15 01:00:00,1087403.728
2018-09-15 02:00:00,1066740.766
2018-09-15 03:00:00,1046203.154
2018-09-15 04:00:00,1037618.542
2018-09-15 05:00:00,1047301.342
2018-09-15 06:00:00,1059290.008
2018-09-15 07:00:00,1095365.62
2018-09-15 08:00:00,1163812.502
2018-09-15 09:00:00,1260640.518
2018-09-15 10:00:00,1318157.838
2018-09-15 11:00:00,1345241.566
2018-09-15 12:00:00,1344677.912
2018-09-15 13:00:00,1333189.76
2018-09-15 14:00:00,1336940.032
2018-09-15 15:00:00,1344887.79
2018-09-15 16:00:00,1333915.592
2018-09-15 17:00:00,1303409.17
2018-09-15 18:00:00,1286936.85
2018-09-15 19:00:00,1265234.854
2018-09-15 20:00:00,1233449.788
2018-09-15 21:00:00,1209417.25
2018-09-15 22:00:00,1177015.17
2018-09-15 23:00:00,1148955.922
2018-09-16 00:00:00,1126256.67
2018-09-16 01:00:00,1092823.84
2018-09-16 02:00:00,1065853.562
2018-09-16 03:00:00,1049758.344
2018-09-16 04:00:00,1040485.046
2018-09-16 05:00:00,1039673.818
2018-09-16 06:00:00,1035868.154
2018-09-16 07:00:00,1031912.898
2018-09-16 08:00:00,1066859.102
2018-09-16 09:00:00,1101741.948
2018-09-16 10:00:00,1135872.864
2018-09-16 11:00:00,1161114.286
2018-09-16 12:00:00,1170014.676
2018-09-16 13:00:00,1160926.342
2018-09-16 14:00:00,1160366.166
2018-09-16 15:00:00,1156884.382
2018-09-16 16:00:00,1146242.25
2018-09-16 17:00:00,1136414.764
2018-09-16 18:00:00,1146801.706
2018-09-16 19:00:00,1142570.584
2018-09-16 20:00:00,1146872.882
2018-09-16 21:00:00,1142003.682
2018-09-16 22:00:00,1122111.296
2018-09-16 23:00:00,1105193.73
2018-09-17 00:00:00,1082320.184
2018-09-17 01:00:00,1052802.238
2018-09-17 02:00:00,1032152.586
2018-09-17 03:00:00,1015906.3
2018-09-17 04:00:00,1007002.06
2018-09-17 05:00:00,1016175.582
2018-09-17 06:00:00,1048164.06
2018-09-17 07:00:00,1125265.442
2018-09-17 08:00:00,1258447.83
2018-09-17 09:00:00,1373178.758
2018-09-17 10:00:00,1437989.788
2018-09-17 11:00:00,1460859.248
2018-09-17 12:00:00,1468596.828
2018-09-17 13:00:00,1472147.584
2018-09-17 14:00:00,1490473.844
2018-09-17 15:00:00,1488097.848
2018-09-17 16:00:00,1473424.6
2018-09-17 17:00:00,1430177.942
2018-09-17 18:00:00,1380731.004
2018-09-17 19:00:00,1314463.212
2018-09-17 20:00:00,1247443.818
2018-09-17 21:00:00,1210224.002
2018-09-17 22:00:00,1172219.336
2018-09-17 23:00:00,1148578.768
2018-09-18 00:00:00,1114051.0
2018-09-18 01:00:00,1081620.594
2018-09-18 02:00:00,1060755.3
2018-09-18 03:00:00,1045629.028
2018-09-18 04:00:00,1028187.1
2018-09-18 05:00:00,1014277.894
2018-09-18 06:00:00,1019594.068
2018-09-18 07:00:00,1032591.5
2018-09-18 08:00:00,1076820.19
2018-09-18 09:00:00,1122210.948
2018-09-18 10:00:00,1157312.09
2018-09-18 11:00:00,1185736.896
2018-09-18 12:00:00,1186746.576
2018-09-18 13:00:00,1196275.296
2018-09-18 14:00:00,1197450.122
2018-09-18 15:00:00,1211886.238
2018-09-18 16:00:00,1205261.62
2018-09-18 17:00:00,1167513.11
2018-09-18 18:00:00,1170606.634
2018-09-18 19:00:00,1158539.52
2018-09-18 20:00:00,1129391.656
2018-09-18 21:00:00,1110622.03
2018-09-18 22:00:00,1076884.882
2018-09-18 23:00:00,1030632.578
2018-09-19 00:00:00,1045363.586
2018-09-19 01:00:00,1023609.5
2018-09-19 02:00:00,1001197.968
2018-09-19 03:00:00,978322.2841
2018-09-19 04:00:00,973605.0401
2018-09-19 05:00:00,984074.6781
2018-09-19 06:00:00,1014002.698
2018-09-19 07:00:00,1088369.466
2018-09-19 08:00:00,1225160.868
2018-09-19 09:00:00,1338593.61
2018-09-19 10:00:00,1404332.25
2018-09-19 11:00:00,1437631.944
2018-09-19 12:00:00,1446213.898
2018-09-19 13:00:00,1442042.998
2018-09-19 14:00:00,1458155.262
2018-09-19 15:00:00,1454378.918
2018-09-19 16:00:00,1431541.88
2018-09-19 17:00:00,1400730.214
2018-09-19 18:00:00,1351424.93
2018-09-19 19:00:00,1283694.268
2018-09-19 20:00:00,1210950.778
2018-09-19 21:00:00,1172622.006
2018-09-19 22:00:00,1143726.344
2018-09-19 23:00:00,1110092.028
2018-09-20 00:00:00,1074432.11
2018-09-20 01:00:00,1037050.578
2018-09-20 02:00:00,1011545.274
2018-09-20 03:00:00,995867.2861
2018-09-20 04:00:00,988895.8461
2018-09-20 05:00:00,999974.3501
2018-09-20 06:00:00,1030143.906
2018-09-20 07:00:00,1096134.506
2018-09-20 08:00:00,1222164.21
2018-09-20 09:00:00,1325562.986
2018-09-20 10:00:00,1392864.468
2018-09-20 11:00:00,1415652.286
2018-09-20 12:00:00,1422774.172
2018-09-20 13:00:00,1422701.614
2018-09-20 14:00:00,1439729.406
2018-09-20 15:00:00,1441141.882
2018-09-20 16:00:00,1426057.556
2018-09-20 17:00:00,1392257.074
2018-09-20 18:00:00,1336188.582
2018-09-20 19:00:00,1257125.012
2018-09-20 20:00:00,1190973.392
2018-09-20 21:00:00,1147602.776
2018-09-20 22:00:00,1116758.834
2018-09-20 23:00:00,1089570.036
2018-09-21 00:00:00,1062177.86
2018-09-21 01:00:00,1029692.568
2018-09-21 02:00:00,1008387.456
2018-09-21 03:00:00,998033.9621
2018-09-21 04:00:00,992019.8601
2018-09-21 05:00:00,1002340.998
2018-09-21 06:00:00,1028847.184
2018-09-21 07:00:00,1101691.016
2018-09-21 08:00:00,1237513.83
2018-09-21 09:00:00,1351150.882
2018-09-21 10:00:00,1414268.002
2018-09-21 11:00:00,1441151.866
2018-09-21 12:00:00,1442474.772
2018-09-21 13:00:00,1431980.7
2018-09-21 14:00:00,1448303.306
2018-09-21 15:00:00,1446297.874
2018-09-21 16:00:00,1428658.3
2018-09-21 17:00:00,1381271.822
2018-09-21 18:00:00,1327726.894
2018-09-21 19:00:00,1265869.554
2018-09-21 20:00:00,1216579.652
2018-09-21 21:00:00,1171734.66
2018-09-21 22:00:00,1142592.014
2018-09-21 23:00:00,1122059.016
2018-09-22 00:00:00,1096501.788
2018-09-22 01:00:00,1061160.466
2018-09-22 02:00:00,1037593.582
2018-09-22 03:00:00,1020850.61
2018-09-22 04:00:00,1011111.362
2018-09-22 05:00:00,1015550.098
2018-09-22 06:00:00,1021188.548
2018-09-22 07:00:00,1059464.508
2018-09-22 08:00:00,1147650.176
2018-09-22 09:00:00,1232531.114
2018-09-22 10:00:00,1289972.268
2018-09-22 11:00:00,1308074.212
2018-09-22 12:00:00,1303851.458
2018-09-22 13:00:00,1293305.3
2018-09-22 14:00:00,1312329.576
2018-09-22 15:00:00,1312830.048
2018-09-22 16:00:00,1300158.354
2018-09-22 17:00:00,1265755.406
2018-09-22 18:00:00,1244052.796
2018-09-22 19:00:00,1212491.314
2018-09-22 20:00:00,1177637.256
2018-09-22 21:00:00,1153993.1
2018-09-22 22:00:00,1134396.592
2018-09-22 23:00:00,1116898.992
2018-09-23 00:00:00,1101538.64
2018-09-23 01:00:00,1069417.568
2018-09-23 02:00:00,1038494.438
2018-09-23 03:00:00,1020961.762
2018-09-23 04:00:00,1011605.774
2018-09-23 05:00:00,1010849.084
2018-09-23 06:00:00,1002430.674
2018-09-23 07:00:00,1001591.756
2018-09-23 08:00:00,1033221.224
2018-09-23 09:00:00,1066477.134
2018-09-23 10:00:00,1094227.496
2018-09-23 11:00:00,1118221.942
2018-09-23 12:00:00,1130551.756
2018-09-23 13:00:00,1133467.582
2018-09-23 14:00:00,1140152.964
2018-09-23 15:00:00,1135783.046
2018-09-23 16:00:00,1129627.938
2018-09-23 17:00:00,1112924.866
2018-09-23 18:00:00,1122861.826
2018-09-23 19:00:00,1125045.694
2018-09-23 20:00:00,1122819.756
2018-09-23 21:00:00,1122291.09
2018-09-23 22:00:00,1112947.944
2018-09-23 23:00:00,1099085.43
2018-09-24 00:00:00,1074111.138
2018-09-24 01:00:00,1045960.04
2018-09-24 02:00:00,1027016.306
2018-09-24 03:00:00,1017563.772
2018-09-24 04:00:00,1008850.662
2018-09-24 05:00:00,1017626.49
2018-09-24 06:00:00,1051604.446
2018-09-24 07:00:00,1131100.006
2018-09-24 08:00:00,1278833.158
2018-09-24 09:00:00,1392939.694
2018-09-24 10:00:00,1456976.926
2018-09-24 11:00:00,1479876.242
2018-09-24 12:00:00,1485258.87
2018-09-24 13:00:00,1479065.182
2018-09-24 14:00:00,1496801.218
2018-09-24 15:00:00,1500580.818
2018-09-24 16:00:00,1487268.546
2018-09-24 17:00:00,1445683.954
2018-09-24 18:00:00,1392044.61
2018-09-24 19:00:00,1325252.628
2018-09-24 20:00:00,1269020.488
2018-09-24 21:00:00,1229305.552
2018-09-24 22:00:00,1193927.37
2018-09-24 23:00:00,1157193.366
2018-09-25 00:00:00,1124271.78
2018-09-25 01:00:00,1098293.326
2018-09-25 02:00:00,1071418.212
2018-09-25 03:00:00,1050708.08
2018-09-25 04:00:00,1042779.504
2018-09-25 05:00:00,1050789.006
2018-09-25 06:00:00,1076745.458
2018-09-25 07:00:00,1151428.054
2018-09-25 08:00:00,1285313.39
2018-09-25 09:00:00,1406133.546
2018-09-25 10:00:00,1465850.128
2018-09-25 11:00:00,1485041.754
2018-09-25 12:00:00,1486468.158
2018-09-25 13:00:00,1479221.722
2018-09-25 14:00:00,1493793.314
2018-09-25 15:00:00,1488976.652
2018-09-25 16:00:00,1471717.55
2018-09-25 17:00:00,1435162.706
2018-09-25 18:00:00,1376787.01
2018-09-25 19:00:00,1312630.008
2018-09-25 20:00:00,1259862.148
2018-09-25 21:00:00,1231610.556
2018-09-25 22:00:00,1202496.972
2018-09-25 23:00:00,1168339.078
2018-09-26 00:00:00,1137589.048
2018-09-26 01:00:00,1104894.678
2018-09-26 02:00:00,1079427.428
2018-09-26 03:00:00,1058951.008
2018-09-26 04:00:00,1050426.002
2018-09-26 05:00:00,1062219.792
2018-09-26 06:00:00,1089763.232
2018-09-26 07:00:00,1155745.872
2018-09-26 08:00:00,1288990.686
2018-09-26 09:00:00,1402375.322
2018-09-26 10:00:00,1461455.986
2018-09-26 11:00:00,1483676.772
2018-09-26 12:00:00,1487895.336
2018-09-26 13:00:00,1477172.638
2018-09-26 14:00:00,1490465.426
2018-09-26 15:00:00,1486213.534
2018-09-26 16:00:00,1475732.86
2018-09-26 17:00:00,1437935.434
2018-09-26 18:00:00,1388698.456
2018-09-26 19:00:00,1325354.18
2018-09-26 20:00:00,1264225.332
2018-09-26 21:00:00,1228072.182
2018-09-26 22:00:00,1196263.822
2018-09-26 23:00:00,1169650.666
2018-09-27 00:00:00,1143589.316
2018-09-27 01:00:00,1096106.97
2018-09-27 02:00:00,1061027.308
2018-09-27 03:00:00,1041479.442
2018-09-27 04:00:00,1032577.952
2018-09-27 05:00:00,1041253.628
2018-09-27 06:00:00,1064463.056
2018-09-27 07:00:00,1135062.736
2018-09-27 08:00:00,1270865.632
2018-09-27 09:00:00,1382434.966
2018-09-27 10:00:00,1448786.416
