Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2/12/2020 2:00,972996.932,1013.2,38.5,86.33333333,6.711886217,312.5,11.71375
2/12/2020 3:00,965317.932,1012.9375,39.875,86.66666667,6.476886217,3.25,10.1825
2/12/2020 4:00,965046.432,1012.9125,46,86.75,6.326886217,10.375,8.29375
2/12/2020 5:00,973476.432,1013.1875,46.75,87.08333333,6.374386217,21.625,5.73875
2/12/2020 6:00,989046.432,1013.6125,42,85.5,6.376886217,20.5,9.91125
2/12/2020 7:00,1031831.432,1014.2875,39,88.66666667,6.579386217,21.625,4.115
2/12/2020 8:00,1099112.932,1014.775,42.875,89.25,6.764386217,21.625,3.45625
2/12/2020 9:00,1174881.932,1015.3125,42,85.66666667,9.534386217,40.75,0.87125
2/12/2020 10:00,1222259.432,1015.35,42.5,79.75,13.72438622,38.5,7.03625
2/12/2020 11:00,1235464.432,1014.8875,45.25,76.08333333,15.94688622,96,8.02125
2/12/2020 12:00,1235043.432,1013.9375,47,73.08333333,18.66688622,291.5,8.74375
2/12/2020 13:00,1228543.932,1012.975,30,70,21.72188622,272.875,12.39375
2/12/2020 14:00,1233756.432,1012.2375,25.625,74.75,19.08438622,272.125,17.195
2/12/2020 15:00,1231297.932,1011.8125,22.125,75.5,18.29938622,298,15.4625
2/12/2020 16:00,1223305.432,1011.8375,19.875,76.33333333,17.55688622,314.5,15.805
2/12/2020 17:00,1199828.432,1012.1,11.125,77.5,16.46438622,316.875,17.05125
2/12/2020 18:00,1180576.432,1012.7125,15,81.66666667,13.38188622,325.125,14.83625
2/12/2020 19:00,1141469.432,1013.5875,7.5,83.16666667,11.85188622,340.375,10.8575
2/12/2020 20:00,1109522.432,1014.225,0.75,83.33333333,12.35188622,310.5,10.9825
2/12/2020 21:00,1077857.432,1014.5875,4.625,83.08333333,12.12438622,14.25,9.4825
2/12/2020 22:00,1053928.932,1014.4375,7.125,82.75,10.82188622,54.125,10.9025
2/12/2020 23:00,1021909.932,1014.25,11.5,83.41666667,10.57188622,306.375,8.97875
3/12/2020 0:00,997624.432,1014.1125,17.75,84.08333333,10.01438622,17,4.785
3/12/2020 1:00,982736.932,1013.8,17.25,85.41666667,8.559386217,17.625,4.92375
3/12/2020 2:00,972884.932,1013.4,9.5,85.33333333,8.231886217,24.25,4.57625
3/12/2020 3:00,964303.932,1013.1625,5,86.41666667,7.621886217,30.75,4.14375
3/12/2020 4:00,964680.432,1013.225,2.625,89.08333333,5.999386217,31.75,4.29125
3/12/2020 5:00,971540.432,1013.575,5.75,89.58333333,5.674386217,14.625,6.87
3/12/2020 6:00,988162.432,1014.275,19.25,90.75,4.786886217,40,3.98625
3/12/2020 7:00,1035613.432,1015.1,35.125,86.16666667,6.696886217,38,4.19375
3/12/2020 8:00,1106065.932,1015.825,22,82.33333333,9.546886217,45.25,3.47125
3/12/2020 9:00,1178286.932,1016.2875,20.625,78.66666667,12.72938622,88.75,2.23125
3/12/2020 10:00,1223489.932,1016.4125,18.25,71.75,16.42188622,34.375,11.96
3/12/2020 11:00,1246202.932,1015.9875,23.625,68.41666667,19.92188622,27.875,12.875
3/12/2020 12:00,1239468.932,1014.8375,24.5,65.16666667,22.15938622,54.5,9.4325
3/12/2020 13:00,1229431.432,1013.7,37.375,68.25,21.25688622,221.125,12.445
3/12/2020 14:00,1238858.932,1012.75,37.875,73.66666667,19.50188622,271.25,15.6625
3/12/2020 15:00,1236790.932,1012.3,37,72.5,19.53938622,295.5,13.4075
3/12/2020 16:00,1232661.932,1012.0375,35,75.16666667,17.66938622,313.125,15.07625
3/12/2020 17:00,1206357.432,1012.15,28.875,79.41666667,15.53188622,309.375,16.2975
3/12/2020 18:00,1180406.932,1012.675,17.875,82.08333333,13.47438622,328.125,15.57125
3/12/2020 19:00,1143796.932,1013.35,6.25,82.41666667,12.93938622,343.625,12.3125
3/12/2020 20:00,1107766.432,1013.7875,3.875,83.66666667,12.33688622,346.125,11.78625
3/12/2020 21:00,1082192.432,1013.9875,12.75,86.08333333,11.08938622,222.75,9.5175
3/12/2020 22:00,1060761.432,1013.925,17.5,85.83333333,10.86188622,38.75,3.4375
3/12/2020 23:00,1029179.432,1013.625,17.875,86.41666667,10.35438622,19,5.86125
4/12/2020 0:00,1003936.932,1013.2625,16,89.25,8.686886217,44,3.14125
4/12/2020 1:00,988327.932,1012.675,11.5,89.83333333,8.219386217,44,3.09625
4/12/2020 2:00,977759.432,1012.3,12.375,89.75,7.844386217,45.25,3.62
4/12/2020 3:00,970742.932,1012.1,11.375,88.33333333,7.344386217,30.125,6.935
4/12/2020 4:00,969015.432,1012.1875,10.25,90.58333333,5.876886217,82.125,8.15
4/12/2020 5:00,978036.932,1012.4375,16.625,88.16666667,5.849386217,78.375,14.07
4/12/2020 6:00,991605.932,1013.1,25.625,84.5,6.981886217,56.125,10.95
4/12/2020 7:00,1039608.432,1013.9625,38.25,83.58333333,7.429386217,53.625,10.01375
4/12/2020 8:00,1111212.932,1014.75,39.625,80,9.104386217,50.125,10.2075
4/12/2020 9:00,1183959.932,1015.2375,25.375,77.58333333,11.81188622,58.875,6.3125
4/12/2020 10:00,1228703.432,1015.5375,25.25,71.08333333,16.34188622,54.125,7.94
4/12/2020 11:00,1246317.432,1015.1,21.875,66.75,19.94688622,64.5,9.69375
4/12/2020 12:00,1250364.432,1014.325,18.375,64.25,21.55688622,48.875,11.24625
4/12/2020 13:00,1243580.932,1013.325,45.375,62.25,23.42188622,289.625,9.62375
4/12/2020 14:00,1244674.932,1012.6625,63.875,60.91666667,23.58438622,228,9.84
4/12/2020 15:00,1232443.432,1012.2875,50,71.5,20.45188622,274.5,14.9775
4/12/2020 16:00,1232625.432,1012.4,27.375,72,18.85688622,296,14.4
4/12/2020 17:00,1206821.932,1012.575,22.5,74.66666667,18.02438622,298.75,12.775
4/12/2020 18:00,1182324.432,1013.2125,33.5,77.08333333,16.03938622,326.75,11.495
4/12/2020 19:00,1147261.432,1014.125,16,78.33333333,14.65188622,343.25,13.01
4/12/2020 20:00,1119370.432,1014.7,5,82.66666667,13.19938622,350.375,11.92375
4/12/2020 21:00,1090033.932,1014.8625,4.5,82.66666667,11.90438622,52.125,9.29625
4/12/2020 22:00,1064692.932,1014.6875,4,79.83333333,11.69688622,34.5,9.85375
4/12/2020 23:00,1036605.432,1014.3,4,76.75,11.39188622,37.125,9.47375
5/12/2020 0:00,1017355.432,1013.625,3.75,77.41666667,10.82688622,31.375,9.29
5/12/2020 1:00,1001386.932,1013.2375,10.625,79.83333333,9.111886217,63.875,6.76375
5/12/2020 2:00,991876.432,1013.0375,34.875,83.33333333,7.649386217,106.5,8.5525
5/12/2020 3:00,978824.932,1012.6875,35.625,83.08333333,7.356886217,94.25,6.0425
5/12/2020 4:00,981301.432,1012.675,25.25,81.66666667,7.084386217,69.875,3.22375
5/12/2020 5:00,982949.932,1012.95,18.75,80.25,6.881886217,70.75,3.6475
5/12/2020 6:00,995182.432,1013.575,11.75,82.16666667,5.609386217,74.125,4.76
5/12/2020 7:00,1022131.932,1014.4,15.25,84,5.206886217,95.875,7.72375
5/12/2020 8:00,1071084.432,1015.1125,29.75,76.33333333,8.516886217,74.25,5
5/12/2020 9:00,1128800.432,1015.7625,33.125,69.58333333,13.45688622,74.875,7.84375
5/12/2020 10:00,1166320.432,1016,10.875,65.25,16.91438622,86.875,11.04625
5/12/2020 11:00,1179484.432,1015.75,4.625,62.33333333,20.07438622,80.375,11.26
5/12/2020 12:00,1172648.932,1014.775,4.75,61,21.42188622,59.625,11.09125
5/12/2020 13:00,1162382.932,1013.7125,5.875,59.75,22.57688622,114.5,9.8575
5/12/2020 14:00,1163775.432,1013.0375,0.625,57.41666667,23.59188622,40.375,11.8625
5/12/2020 15:00,1163831.432,1012.6875,4.125,55.41666667,23.27438622,72.625,12.1375
5/12/2020 16:00,1158531.932,1012.825,11.875,58.16666667,22.07938622,7.625,17.6975
5/12/2020 17:00,1147217.932,1013.1375,12.375,59.41666667,20.76938622,10.25,15.17375
5/12/2020 18:00,1151324.932,1013.8375,6,62.83333333,18.83188622,52.75,13.59
5/12/2020 19:00,1131262.432,1014.725,3,73.58333333,14.59938622,347.375,12.5575
5/12/2020 20:00,1112577.932,1015.3625,6.5,76.25,13.74438622,351.25,14.00375
5/12/2020 21:00,1089054.932,1015.6625,16.25,73.33333333,13.59438622,266.375,9.745
5/12/2020 22:00,1062180.432,1015.65,37.625,71.58333333,13.21688622,312,8.48875
5/12/2020 23:00,1033097.932,1015.3,39.75,73.41666667,11.60188622,57.75,7.3325
6/12/2020 0:00,1007217.932,1014.55,29.125,75.16666667,9.841886217,64.375,10.09625
6/12/2020 1:00,993108.432,1014.225,21.25,74,9.349386217,104.875,7.2125
6/12/2020 2:00,982778.932,1014.025,34.75,74.41666667,8.759386217,91.5,3.89125
6/12/2020 3:00,974344.432,1013.9,31,76.58333333,7.376886217,72,8.13875
6/12/2020 4:00,971303.932,1013.9125,16.875,76.41666667,7.164386217,63.25,10.5325
6/12/2020 5:00,972568.932,1014.2125,24.875,73.58333333,6.769386217,57.875,12.9425
6/12/2020 6:00,973377.432,1014.775,29.375,74.75,5.534386217,72,8.8075
6/12/2020 7:00,974999.932,1015.4875,33.625,74.33333333,5.929386217,56.125,10.51125
6/12/2020 8:00,994857.432,1016.2875,31.25,70.5,7.911886217,81.75,9.96625
6/12/2020 9:00,1017470.932,1016.6875,20.875,66.16666667,12.02438622,86.375,11.525
6/12/2020 10:00,1039745.932,1016.65,20,61.16666667,16.66688622,91.125,12.1525
6/12/2020 11:00,1054465.432,1016.075,20.75,57.83333333,19.80938622,79,13.105
6/12/2020 12:00,1054859.432,1015.1,22.875,56.41666667,21.23438622,78.25,11.7525
6/12/2020 13:00,1048499.432,1014.1125,25.75,55.41666667,22.23188622,123.125,6.8175
6/12/2020 14:00,1047201.432,1013.35,34.625,54.75,21.16938622,128.25,7.985
6/12/2020 15:00,1044243.432,1013.2,32.625,55.08333333,20.98938622,316,11.50375
6/12/2020 16:00,1042350.932,1013.3,29.875,59.25,18.84188622,303.25,14.44125
6/12/2020 17:00,1044024.932,1013.55,24.875,58.5,18.10938622,307,13.00625
6/12/2020 18:00,1061570.932,1014.2125,16.375,60.75,15.80938622,326.75,11.39375
6/12/2020 19:00,1060088.932,1014.975,5.875,72.58333333,12.97438622,345.5,16.45375
6/12/2020 20:00,1054715.932,1015.675,0.125,74,11.60688622,349,15.65
6/12/2020 21:00,1043385.432,1015.675,0,78.16666667,10.23688622,221.5,9.90625
6/12/2020 22:00,1023821.432,1015.2,0,78.5,10.02688622,16.875,8.68
6/12/2020 23:00,1003548.932,1014.8,0,74.5,9.554386217,43,8.605
7/12/2020 0:00,985788.932,1014.3875,0,78.08333333,7.694386217,89.25,3.20125
7/12/2020 1:00,971161.432,1014.0125,0,78.75,5.984386217,93.375,7.61
7/12/2020 2:00,960191.432,1013.8625,0,76.5,5.476886217,104.75,8.23125
7/12/2020 3:00,955294.932,1013.7625,0,76.66666667,4.959386217,103.125,9.89125
7/12/2020 4:00,957837.932,1013.475,5.875,76.66666667,3.459386217,115.875,9.58125
7/12/2020 5:00,965246.432,1013.5375,22.25,77.16666667,2.874386217,72.875,9.8675
7/12/2020 6:00,981859.432,1013.9625,9.75,80.41666667,1.619386217,80.875,10.01875
7/12/2020 7:00,1027037.932,1014.4125,0.375,77.5,2.021886217,61.75,10.11875
7/12/2020 8:00,1101409.432,1014.7375,0,70.75,4.399386217,68.5,10.4575
7/12/2020 9:00,1177018.932,1015.275,7.25,60.16666667,10.13188622,61.875,7.96625
7/12/2020 10:00,1214669.932,1015.2875,22.5,54.91666667,14.94688622,81.25,12.56125
7/12/2020 11:00,1227406.932,1014.7,7.625,53.5,17.09688622,83.5,12.27625
7/12/2020 12:00,1219688.932,1013.4375,21.5,51.41666667,19.72688622,60.125,13.4675
7/12/2020 13:00,1209762.432,1012.275,50.125,51.08333333,21.04938622,66.625,11.435
7/12/2020 14:00,1214971.932,1011.45,60.375,49.75,21.83188622,46.5,8.2525
7/12/2020 15:00,1213144.932,1011.1125,63,51.66666667,21.03188622,36.125,7.98125
7/12/2020 16:00,1209472.432,1011.1,69.875,52.16666667,20.71188622,59.875,13.7875
7/12/2020 17:00,1190386.432,1011.3375,48.5,52.41666667,20.04938622,336.125,13.33875
7/12/2020 18:00,1171120.432,1012,9.5,55.25,17.89188622,328.25,11.5475
7/12/2020 19:00,1139671.932,1012.925,3.375,63.58333333,14.00688622,338.875,14.27375
7/12/2020 20:00,1111212.932,1013.575,0.375,73.66666667,11.04438622,352.25,13.5525
7/12/2020 21:00,1083971.432,1013.7,0,72.41666667,10.75688622,137.75,10.74125
7/12/2020 22:00,1054818.432,1013.6875,0,71.33333333,9.234386217,48.125,9.9325
7/12/2020 23:00,1023207.932,1013.3,0,71,7.691886217,77.875,8.55875
8/12/2020 0:00,1001147.932,1012.625,0,72.08333333,6.086886217,76.625,2.87875
8/12/2020 1:00,989073.932,1012.05,0,71,5.321886217,98.25,2.47125
8/12/2020 2:00,977335.432,1011.5375,0,71.66666667,3.599386217,96.375,3.04625
8/12/2020 3:00,969353.932,1011.4375,3,70.91666667,3.194386217,82.375,3.6975
8/12/2020 4:00,968089.932,1011.5,7.875,73.08333333,1.594386217,73.375,4.3875
8/12/2020 5:00,975928.432,1011.675,10.25,71.08333333,0.979386217,80.625,10.03125
8/12/2020 6:00,990647.432,1012.2375,20.75,73.91666667,-0.385613783,81.5,9.89875
8/12/2020 7:00,1033853.432,1013.05,55.625,72.58333333,-0.245613783,84.875,5.57625
8/12/2020 8:00,1101006.932,1014.025,39.625,68.5,1.749386217,95.125,7.755
8/12/2020 9:00,1167870.932,1014.275,24.75,59.5,8.711886217,90.75,5.76625
8/12/2020 10:00,1202980.432,1014.35,27.125,53.58333333,14.72938622,76.75,5.81375
8/12/2020 11:00,1214208.432,1013.9125,32.5,49.58333333,19.48188622,67.375,10.03125
8/12/2020 12:00,1214056.932,1013.05,34.875,50.16666667,20.22188622,62.125,9.53375
8/12/2020 13:00,1203498.932,1011.9125,35,50,21.86438622,31.375,9.22125
8/12/2020 14:00,1210434.932,1011.0375,28.25,49.08333333,22.89938622,147.125,6.89125
8/12/2020 15:00,1205415.432,1010.5375,30,49.25,21.69688622,305.875,9.83875
8/12/2020 16:00,1200454.432,1010.4,32.25,56.58333333,18.83188622,297.125,18.315
8/12/2020 17:00,1178452.932,1010.4625,28.875,64.16666667,15.43938622,287.625,14.4275
8/12/2020 18:00,1165565.432,1011.05,6.875,60.5,14.32188622,308.5,11.985
8/12/2020 19:00,1134845.432,1012.05,38,62.08333333,12.56438622,324.75,8.3075
8/12/2020 20:00,1107665.932,1012.725,33.875,69.83333333,11.39438622,305.75,7.3475
8/12/2020 21:00,1078794.432,1012.8625,54,72.5,9.859386217,266.5,9.115
8/12/2020 22:00,1048834.932,1012.6,36.625,71.83333333,8.204386217,50,3.495
8/12/2020 23:00,1021879.432,1012.2375,52.5,67.58333333,7.789386217,65.25,2.615
9/12/2020 0:00,999175.932,1011.8,53.875,68.75,6.174386217,58.5,2.61125
9/12/2020 1:00,983518.932,1011.2125,71.375,70.41666667,5.474386217,62.25,2.4875
9/12/2020 2:00,971261.432,1010.7875,96.125,75.33333333,2.749386217,74.875,2.44875
9/12/2020 3:00,964232.932,1010.3875,100,76.83333333,1.994386217,57.25,2.75125
9/12/2020 4:00,965332.932,1010.3625,94.75,77.75,0.414386217,46,3.02875
9/12/2020 5:00,973672.432,1010.45,80.5,80,-1.258113783,47.25,3.11125
9/12/2020 6:00,989155.932,1011.1,97.25,78.66666667,-0.380613783,101.875,6.15125
9/12/2020 7:00,1030960.432,1011.9125,97.625,76.5,0.011886217,107.25,6.7675
9/12/2020 8:00,1093953.432,1012.75,33.125,72.33333333,1.769386217,87.25,7.865
9/12/2020 9:00,1158382.932,1013.2,12.375,63.83333333,6.781886217,89.125,7.8175
9/12/2020 10:00,1202188.932,1013.4375,48.125,61,9.819386217,103.25,5.5975
9/12/2020 11:00,1214801.432,1012.95,47.75,55.75,15.71188622,66.5,2.2725
9/12/2020 12:00,1211617.932,1012,67.875,54.33333333,18.42938622,190.125,7.61125
9/12/2020 13:00,1203235.432,1010.975,37.75,53.16666667,20.33188622,220.625,8.73125
9/12/2020 14:00,1209636.932,1010.1125,29.125,52.66666667,21.50688622,244.5,9.5175
9/12/2020 15:00,1206275.932,1009.6125,26.25,56.58333333,19.78438622,271.5,14.405
9/12/2020 16:00,1197726.932,1009.425,21,59.33333333,17.54438622,272.125,15.00375
9/12/2020 17:00,1181386.432,1009.575,16,61.41666667,16.63188622,292.75,15.55625
9/12/2020 18:00,1170640.432,1009.975,10.625,62.75,14.44438622,318.25,11.6225
9/12/2020 19:00,1139983.432,1010.7,5.25,65.75,12.64688622,333.5,9.54375
9/12/2020 20:00,1106716.432,1011.4,0.875,70,11.33938622,220.875,13.30375
9/12/2020 21:00,1076143.432,1011.5125,0,69.16666667,9.804386217,95.125,12.9425
9/12/2020 22:00,1047356.932,1011.525,0,66.33333333,9.464386217,18,8.16125
9/12/2020 23:00,1018909.432,1011.2,0.5,68.25,8.096886217,76.625,5.21
10/12/2020 0:00,1007819.432,1010.8,4,69.25,7.456886217,97.25,5.73125
10/12/2020 1:00,994427.932,1010.3125,7,71.08333333,5.776886217,103.5,7.53625
10/12/2020 2:00,980003.932,1009.9,0.375,74.83333333,3.881886217,61.25,3.58375
10/12/2020 3:00,970890.932,1009.6125,3,74.41666667,3.314386217,86.875,7.46
10/12/2020 4:00,973208.432,1009.6125,7,78,1.956886217,64.5,4.03625
10/12/2020 5:00,981322.932,1010,8.875,77.33333333,1.391886217,58.375,3.68
10/12/2020 6:00,997946.932,1010.6125,7.125,79.08333333,-0.013113783,48.875,3.9175
10/12/2020 7:00,1039867.932,1011.45,1.625,79.41666667,0.026886217,82.875,7.3625
10/12/2020 8:00,1102557.932,1012.0875,0,75.25,1.829386217,59.25,7.7175
10/12/2020 9:00,1173757.432,1012.4125,0,68.75,6.196886217,43.875,9.67625
10/12/2020 10:00,1212311.932,1012.6125,2.75,60.66666667,12.84188622,26.375,9.5825
10/12/2020 11:00,1225512.432,1012.125,18.375,56.83333333,16.68688622,20.75,11.06375
10/12/2020 12:00,1220004.932,1010.9625,10.25,55.25,19.55438622,139,11.6125
10/12/2020 13:00,1215457.432,1009.5125,2,54.75,20.92438622,263.125,10.9775
10/12/2020 14:00,1218259.432,1008.5125,1.125,55.5,22.32438622,334.75,9.20625
10/12/2020 15:00,1220657.932,1008.1,1.25,56.33333333,21.18938622,295.25,11.8375
10/12/2020 16:00,1214416.432,1008.3625,0,64.08333333,17.89188622,289.875,14.36875
10/12/2020 17:00,1198226.932,1008.675,1,66.75,16.86688622,296.875,15.61125
10/12/2020 18:00,1184640.932,1009.1875,10,74,13.31688622,330,13.84375
10/12/2020 19:00,1150495.432,1009.6375,28.5,74.41666667,11.86938622,337,13.1375
10/12/2020 20:00,1112112.932,1010.1875,41.625,72.91666667,11.41938622,349.25,11.29125
10/12/2020 21:00,1079352.432,1010.525,42,72.08333333,11.11438622,137.625,10.78
10/12/2020 22:00,1052474.432,1010.5875,39.125,70.75,9.696886217,57.5,3.255
10/12/2020 23:00,1025178.932,1010.3875,37.125,74.75,8.111886217,74.125,1.97375
11/12/2020 0:00,1001883.932,1010.075,37,74.33333333,7.591886217,71,2.31125
11/12/2020 1:00,987189.432,1009.8375,40.5,77.91666667,6.209386217,72.875,2.5375
11/12/2020 2:00,978389.432,1009.5,46,80.41666667,5.731886217,73.25,2.6725
11/12/2020 3:00,972280.432,1009.2875,42.5,80.66666667,5.256886217,79.125,5.95375
11/12/2020 4:00,972898.432,1009.2625,35.375,82.41666667,3.849386217,65.625,3.59
11/12/2020 5:00,974669.432,1009.5,28.875,82.66666667,3.374386217,65,3.35375
11/12/2020 6:00,983651.932,1010.1125,21.625,79.75,3.324386217,75.25,6.5925
11/12/2020 7:00,996561.932,1011.2375,18,77.66666667,3.686886217,73.375,3.99625
11/12/2020 8:00,1029595.432,1012.1,13.25,74.41666667,5.606886217,104.25,6.56
11/12/2020 9:00,1068364.432,1012.6875,12,64.91666667,11.43938622,71.25,5.3875
11/12/2020 10:00,1094303.932,1012.7875,11.125,60.08333333,16.78438622,60.625,8.57125
11/12/2020 11:00,1111283.932,1012.525,9.625,57.58333333,20.45438622,91,9.48125
11/12/2020 12:00,1114374.432,1011.625,6.875,57,22.15438622,68.125,8.5875
11/12/2020 13:00,1105077.932,1010.625,3,56.75,23.13688622,123.75,10.23375
11/12/2020 14:00,1105368.932,1009.7375,0.125,55.83333333,24.80188622,123.375,9.1325
11/12/2020 15:00,1100545.432,1009.3,0,56.5,24.91688622,96.75,9.47
11/12/2020 16:00,1103459.432,1009.2,0,57.08333333,23.95438622,143.875,9.7625
11/12/2020 17:00,1101785.432,1009.3625,0,62.25,20.58438622,272.375,14.4325
11/12/2020 18:00,1109878.432,1010.1,0,66,17.99688622,267.375,9.67
11/12/2020 19:00,1096816.932,1010.9875,0,72.5,14.74688622,324.375,7.85625
11/12/2020 20:00,1079882.932,1011.75,0,76,14.50688622,324.125,6.335
11/12/2020 21:00,1058116.432,1012.15,0.875,75.58333333,13.26688622,305,8.425
11/12/2020 22:00,1035463.932,1012.125,2.25,76.5,12.89188622,25.125,6.3475
11/12/2020 23:00,1009763.432,1011.9,2.875,75.16666667,11.51188622,49.125,7.1775
12/12/2020 0:00,990430.932,1011.4625,1.75,76.5,9.894386217,215.125,6.14625
12/12/2020 1:00,979994.432,1011.1875,3.25,76.66666667,9.481886217,143,5.88875
12/12/2020 2:00,971058.932,1010.75,8.25,79.58333333,8.121886217,54.875,2.65875
12/12/2020 3:00,963081.432,1010.6,4.5,80.08333333,7.559386217,61.125,2.38625
12/12/2020 4:00,964162.932,1010.65,0,80.66666667,7.151886217,73.75,2.575
12/12/2020 5:00,964689.432,1011.1,0,80.66666667,6.874386217,77,2.745
12/12/2020 6:00,977529.932,1011.7125,0,80.66666667,5.586886217,75.5,3.1
12/12/2020 7:00,1001027.432,1012.4875,4.25,78.83333333,5.684386217,95.625,6.34625
12/12/2020 8:00,1042143.432,1013.1625,42.625,78.16666667,7.376886217,86,3.3375
12/12/2020 9:00,1091941.432,1013.7375,32.5,69.5,12.50938622,118.625,4.005
12/12/2020 10:00,1137164.932,1014,36.25,61.16666667,17.85688622,122.25,6.78875
12/12/2020 11:00,1152200.432,1013.825,36.5,58.25,21.48438622,115.125,11.66875
12/12/2020 12:00,1147584.932,1012.7875,25.875,57.91666667,22.87938622,144.5,8.95125
12/12/2020 13:00,1141251.432,1011.7375,7,55.5,25.45938622,214.5,8.61875
12/12/2020 14:00,1139632.432,1010.8125,14.75,56.41666667,25.14688622,193.875,8.86875
12/12/2020 15:00,1131775.432,1010.3875,13.75,58.25,24.67438622,172.125,12.9225
12/12/2020 16:00,1129003.432,1010.4125,24.625,61.83333333,22.63188622,299.75,17.10625
12/12/2020 17:00,1123491.432,1010.725,35.25,62,20.72688622,259.875,15.92875
12/12/2020 18:00,1129545.932,1011.625,31.875,69.41666667,17.27938622,268.375,13.83375
12/12/2020 19:00,1115376.932,1012.575,16,75.33333333,15.21938622,315.875,9.215
12/12/2020 20:00,1098733.432,1013.45,1.75,77.41666667,13.25438622,339.375,9.5075
12/12/2020 21:00,1072766.432,1013.8,0,80.16666667,12.83438622,305.25,7.8325
12/12/2020 22:00,1047942.432,1013.625,0,83,11.45938622,96.625,7.87875
12/12/2020 23:00,1018567.932,1013.65,3.375,81.58333333,11.13688622,23.875,6.71125
13/12/2020 0:00,997359.432,1013.2125,27.75,80.08333333,10.83438622,22.25,6.57625
13/12/2020 1:00,983947.932,1012.7375,50.25,81.08333333,9.531886217,29.125,2.3175
13/12/2020 2:00,974151.932,1012.3,61.375,81.33333333,9.156886217,24.375,2.2525
13/12/2020 3:00,966884.432,1012.025,66.375,81.33333333,7.696886217,18.5,3.32375
13/12/2020 4:00,965480.432,1012.1375,72.625,81.75,7.209386217,12.875,4.215
13/12/2020 5:00,966276.432,1012.3125,79.375,77,8.154386217,40.5,7.08875
13/12/2020 6:00,972926.432,1012.7875,87.125,80.75,6.024386217,76.5,6.33875
13/12/2020 7:00,980201.932,1013.2125,93.5,80.83333333,6.121886217,67,5.45375
13/12/2020 8:00,999337.432,1013.7875,45.25,78.91666667,8.841886217,59.125,2.27375
13/12/2020 9:00,1022816.432,1014.1875,29.125,72.5,13.16188622,295.375,0.65375
13/12/2020 10:00,1050379.432,1014.3375,31.25,69.75,16.78688622,321.375,1.23125
13/12/2020 11:00,1064218.432,1013.8375,34.75,66.58333333,20.77438622,236,8.0225
13/12/2020 12:00,1064870.932,1012.575,75.125,67.16666667,19.55688622,293.625,15.1175
13/12/2020 13:00,1057821.432,1011.2125,86.75,69,19.65938622,290.125,16.55125
13/12/2020 14:00,1055620.432,1010.2625,91,68.16666667,20.25938622,291.375,20.23375
13/12/2020 15:00,1053377.932,1010.0875,81.375,68.91666667,19.86688622,298,21.2075
13/12/2020 16:00,1049463.432,1009.8625,67.25,69.75,18.24188622,305,19.54375
13/12/2020 17:00,1054500.432,1010.0125,51.25,68.5,17.74688622,307.75,17.92625
13/12/2020 18:00,1070130.432,1010.5375,27.375,69.83333333,15.86938622,310.625,14.57
13/12/2020 19:00,1066436.432,1011.5625,15.25,72.91666667,13.91188622,341.875,11.44125
13/12/2020 20:00,1056957.932,1011.9125,8.625,76.25,12.22938622,339.625,11.055
13/12/2020 21:00,1038982.932,1012.0875,6.625,78.41666667,10.56188622,352,13.665
13/12/2020 22:00,1017429.432,1012.0375,6.125,77.33333333,8.841886217,224.375,9.73875
13/12/2020 23:00,996079.932,1012.0875,9.125,79.08333333,7.119386217,16,6.23875
14/12/2020 0:00,977331.432,1011.75,16.75,78.08333333,7.811886217,12.75,7.62375
14/12/2020 1:00,961940.432,1011.4,26.625,77.75,6.516886217,306,9.29
14/12/2020 2:00,952691.932,1010.9625,29.875,74.5,6.159386217,352,6.8275
14/12/2020 3:00,945568.432,1010.95,33.375,75.16666667,4.664386217,46.375,11.17
14/12/2020 4:00,945571.432,1011.125,35.875,74.5,2.931886217,12.125,14.48375
14/12/2020 5:00,948813.932,1011.3125,36.5,74.33333333,2.324386217,19.625,8.19125
14/12/2020 6:00,967170.932,1012.0625,29.25,72.83333333,2.101886217,22.25,11.69875
14/12/2020 7:00,1005719.432,1012.975,18.875,69.91666667,2.171886217,16.75,9.39
14/12/2020 8:00,1067699.932,1013.6,8.75,67.25,3.461886217,23.125,11.3625
14/12/2020 9:00,1139741.932,1014.05,5.75,64.66666667,5.799386217,299.875,8.145
14/12/2020 10:00,1179765.932,1014.25,5,62.66666667,10.22188622,262.625,6.8275
14/12/2020 11:00,1193420.932,1013.75,4,58,13.91188622,181.625,7.5025
14/12/2020 12:00,1190371.432,1012.7,2.625,55.91666667,15.82938622,346.125,11.89
14/12/2020 13:00,1176480.932,1011.5375,1,54.83333333,18.46438622,317.25,13.42625
14/12/2020 14:00,1175926.432,1010.5625,0,54.08333333,19.29938622,304,14.73375
14/12/2020 15:00,1173326.932,1010.2125,0,56.16666667,16.23938622,316.375,19.88625
14/12/2020 16:00,1166655.432,1009.8625,0,58.33333333,14.76438622,322.5,21
14/12/2020 17:00,1147913.432,1010.025,0,61.33333333,12.85688622,317.625,20.315
14/12/2020 18:00,1137216.932,1010.65,0,63.41666667,10.16688622,327.625,16.40125
14/12/2020 19:00,1104314.432,1011.575,0,65.66666667,9.064386217,220.375,14.3
14/12/2020 20:00,1073779.432,1012.4375,0,64.75,7.811886217,307.375,15.13
